,id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
341,955936,0,5,2,5,1,0,1,0,0,0,0,0,0,0,0,13,1,0,1,0.7,0.6,0.6417748826,7,1,0,0,-1,7,1,1,1,1,99,2,0.4242640687,0.4957255306,0.307408523,3.3166247904,0.7,0.5,0.3,3,2,7,3,11,1,2,5,1,6,7,0,0,1,1,0,1
342,1256736,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.3,0.9987492178,10,1,-1,0,1,0,1,1,2,1,85,1,0.316227766,0.6653309622,0.3754996671,3.6055512755,0.3,0.4,0.7,3,3,6,3,10,3,10,6,0,1,7,0,1,1,0,1,0
343,280834,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0.8,1.5,1.3964240044,7,1,0,0,-1,1,1,0,0,1,64,1,0.5656854249,0.9947693781,-1.0,2.8284271247,0.7,0.7,0.2,2,1,9,4,9,1,9,3,2,5,7,0,1,0,0,0,0
344,743938,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0.2,0.9,1.1101801656,11,1,1,0,1,0,1,1,2,1,99,3,0.4472135955,0.7360689646,0.3887158345,3.4641016151,0.4,0.6,0.8,3,4,6,5,11,3,12,8,2,4,6,0,1,1,1,0,0
345,1349995,0,5,1,5,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.9,0.4,-1.0,11,1,-1,0,1,0,1,1,2,1,66,1,0.316227766,0.886015083,0.3848376281,0.0,0.3,0.1,0.2,3,2,5,5,8,5,10,6,0,7,13,1,1,0,0,0,0
346,464568,0,6,2,1,1,0,1,0,1,0,0,0,0,0,0,11,1,0,0,0.3,0.6,0.65,11,1,0,6,-1,11,1,1,2,0,92,3,0.316227766,0.8594660076,-1.0,2.2360679775,0.5,0.1,0.5,4,1,6,3,9,5,8,4,2,4,10,0,1,1,1,0,0
347,1292563,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0.4,1.4,-1.0,7,1,0,0,0,10,1,1,1,1,104,3,0.316227766,0.7862453931,0.3003331484,2.8284271247,0.9,0.4,0.2,2,2,7,2,9,2,5,11,2,4,4,0,1,1,0,1,1
348,1285290,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0.9,0.4,0.4465142775,11,0,-1,1,-1,6,1,1,2,1,64,2,0.3872983346,0.8490271535,0.3937003937,3.7416573868,0.9,0.5,0.1,4,2,9,4,8,3,9,5,4,2,10,1,1,0,1,1,0
349,779094,0,2,1,3,0,0,0,1,1,0,0,0,0,0,0,5,1,0,0,0.5,0.2,0.6509608283,11,1,-1,0,0,0,1,0,2,1,104,3,0.316227766,1.0075848712,0.4009987531,3.1622776602,0.3,0.4,0.0,1,3,9,4,11,2,5,4,1,4,7,0,0,0,0,0,0
350,314405,0,5,1,6,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0.4,0.0,0.8638576272,9,1,-1,1,0,10,1,1,2,1,28,0,0.4,1.3965349682,0.3615245497,3.6055512755,0.1,0.0,0.0,3,2,10,2,11,2,8,4,2,6,8,0,0,1,1,0,0
351,669503,0,4,1,7,0,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.5,0.6,0.5153882032,11,0,-1,0,-1,1,1,1,2,1,46,2,0.316227766,0.5746720229,0.3615245497,2.6457513111,0.0,0.2,0.4,2,4,6,2,10,1,13,4,2,4,9,0,0,1,0,1,0
352,1227769,0,7,1,6,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0.8,0.3,0.4789311015,9,1,-1,0,-1,0,1,1,2,1,12,1,0.4242640687,0.5544150368,0.4013726448,3.1622776602,0.1,0.4,0.9,2,3,7,3,8,2,6,6,0,2,7,0,1,0,0,1,0
353,368033,0,4,1,7,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.7,0.7305819598,7,1,-1,1,-1,1,1,0,2,1,62,3,0.4,0.9866044951,0.3926830783,2.8284271247,0.8,0.7,0.2,2,3,8,3,9,1,11,7,0,6,6,0,0,1,0,0,0
354,1045386,0,5,1,3,1,0,1,0,1,0,0,0,0,0,0,6,1,0,0,0.6,0.2,0.5782516753,6,1,0,0,1,14,1,1,2,1,64,3,0.4472135955,0.999018113,0.2,2.4494897428,0.0,0.2,0.2,4,0,7,0,9,2,4,5,1,4,7,0,1,1,1,0,0
355,1377821,0,2,2,4,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0.9,0.4,0.4663689527,11,1,1,0,1,6,1,0,2,1,39,3,0.3741657387,0.9052532635,0.4415880433,2.6457513111,0.6,0.3,0.5,3,1,7,1,8,2,6,4,2,1,6,0,1,1,0,0,0
356,1314649,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0.9,1.2,1.3610657589,7,0,1,0,-1,1,1,1,2,1,104,3,0.3741657387,0.8050845651,0.3307567082,3.6055512755,0.1,0.7,0.6,3,4,9,3,8,2,10,7,2,2,1,0,1,1,1,0,1
357,130967,0,5,2,10,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.8,0.2,0.5651327278,10,1,-1,0,-1,11,1,1,1,1,78,3,0.4469899328,0.9454763983,0.3248076354,3.4641016151,0.4,0.0,0.8,3,2,8,4,10,1,8,7,3,2,10,0,1,1,0,0,0
358,1107289,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.8,0.3561951712,11,1,-1,0,-1,11,1,1,2,1,72,3,0.3997499218,0.769230054,0.3615245497,2.6457513111,0.4,0.5,0.6,3,4,9,5,8,0,8,3,1,5,4,0,0,1,0,0,0
359,331273,0,0,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.5448623679,7,1,1,0,-1,14,1,1,2,1,64,1,0.316227766,0.6450222624,0.3674234614,3.0,0.2,0.7,0.9,3,2,9,2,9,2,16,9,2,2,4,0,0,0,0,0,0
360,823702,0,2,1,4,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.9,1.0,0.6892024376,10,1,0,0,0,10,1,1,2,1,27,1,0.316227766,1.0770905101,-1.0,3.3166247904,0.5,0.4,0.6,3,5,9,2,9,2,5,4,3,0,13,0,1,0,0,0,1
361,548628,0,4,1,2,0,0,0,1,0,1,0,0,0,0,0,7,1,1,1,0.8,0.6,0.6219927652,10,1,1,0,1,1,-1,1,2,1,104,1,0.316227766,1.1828736546,-1.0,3.4641016151,0.6,0.6,0.4,2,2,9,2,12,3,8,3,3,2,9,1,1,0,0,0,0
362,150965,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.0,0.2,-1.0,11,0,1,0,1,1,1,1,0,1,5,2,0.4,0.7918046132,0.4062019202,3.7416573868,0.5,0.2,0.2,2,1,8,3,10,2,11,6,2,2,5,0,0,1,0,0,1
363,71677,0,1,1,8,0,-1,0,0,0,1,0,0,0,0,0,12,1,0,0,0.1,0.8,0.775403121,11,0,1,0,-1,4,1,1,2,1,104,3,0.316227766,0.9044346666,0.4141255848,3.7416573868,0.9,0.2,0.0,1,2,6,5,8,2,10,4,0,1,10,0,1,1,0,0,0
364,972583,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0.1,0.3,0.4394598958,7,0,1,0,0,0,0,1,2,1,67,3,0.4242640687,0.7091054777,0.4045985665,3.6055512755,0.2,0.0,0.8,1,1,9,4,9,1,6,6,0,1,6,0,1,0,1,0,1
365,157746,0,5,2,8,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.0,1.2,0.6437196595,9,0,0,0,-1,0,1,1,2,1,74,3,0.3741657387,0.9192163389,0.3507135583,2.6457513111,0.1,0.2,0.4,2,3,9,5,9,0,14,3,1,3,6,0,1,0,0,1,0
366,895465,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0.9,0.3,1.1702029738,4,1,0,0,-1,11,1,1,0,1,95,3,0.4472135955,1.231087086,0.3292415527,3.6055512755,0.1,0.8,0.8,4,0,7,5,10,4,12,6,5,3,6,0,0,1,0,0,0
367,866902,0,4,2,3,0,0,0,0,0,1,0,0,0,0,0,11,1,1,0,0.0,0.1,0.8104782539,11,1,-1,1,-1,14,1,1,2,1,78,2,0.4,0.5606040131,-1.0,3.1622776602,0.3,0.3,0.8,3,0,8,3,10,3,5,6,4,3,8,1,0,1,0,0,0
368,1411001,0,1,1,6,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.5,0.1,0.7656696416,6,1,-1,0,1,9,1,0,0,1,22,3,0.316227766,0.7421211503,0.3754996671,3.1622776602,0.2,0.8,0.0,2,2,8,4,11,1,6,7,2,2,8,0,1,1,0,1,0
369,1025054,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.4,0.3,0.5739120142,8,0,-1,0,0,4,1,1,2,1,67,3,0.316227766,1.0496073646,0.3708099244,3.1622776602,0.0,0.6,0.8,3,0,8,4,10,3,5,6,1,1,8,0,1,0,0,0,0
370,767272,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.6,0.4,0.87535707,7,0,-1,0,0,14,0,0,0,1,91,3,0.3741657387,1.0887976726,0.3241913015,2.6457513111,0.2,0.0,0.9,4,2,7,5,8,5,12,6,0,3,8,0,1,0,0,0,1
371,898022,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.9,0.2,0.4987484336,11,1,-1,0,0,1,1,1,2,1,104,1,0.3983716857,0.68203027,0.4,3.4641016151,0.9,0.2,0.6,3,5,8,4,4,4,4,3,1,2,5,0,1,1,0,1,0
372,722676,0,5,1,5,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.8,1.1976539567,7,1,-1,0,1,10,1,1,2,1,64,3,0.316227766,1.030406022,0.3301514804,3.1622776602,0.3,0.1,0.6,2,1,6,3,9,2,11,5,3,5,8,0,0,1,0,0,0
373,299286,0,2,2,1,1,0,1,1,0,0,0,0,0,0,0,13,0,1,0,0.9,0.9,1.6708904812,11,1,-1,0,0,11,1,1,2,1,89,3,0.4,0.9310639963,0.3615245497,3.7416573868,0.8,0.1,0.1,4,1,9,5,8,3,9,6,0,5,7,1,1,1,0,0,0
374,439806,0,2,2,4,0,4,1,1,0,0,0,0,0,0,0,3,1,1,0,0.7,0.3,0.4486089611,11,1,-1,0,-1,1,1,1,2,1,32,3,0.316227766,0.698803582,0.3619392214,3.6055512755,0.5,0.5,0.3,1,3,8,1,7,1,7,4,1,4,9,0,1,1,0,0,0
375,1140504,0,0,1,5,1,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0.6,0.0,1.5358222553,6,1,-1,0,0,17,1,1,2,1,82,3,0.316227766,0.6692786298,0.3663331817,3.0,0.4,0.9,0.3,3,0,8,4,8,1,8,10,3,3,10,1,1,1,0,1,1
376,118375,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0.7,0.2,0.5916079783,7,0,1,0,0,11,1,1,0,1,25,3,0.3741657387,0.7140271078,0.393192065,3.3166247904,0.1,0.3,0.4,1,1,8,2,10,2,4,5,1,1,5,0,1,0,0,0,0
377,1033535,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0.9,0.3,1.0793516572,7,1,-1,0,-1,0,1,1,0,1,104,3,0.316227766,1.0392702462,0.3504283094,2.2360679775,0.2,0.3,0.9,4,4,4,1,9,3,7,5,2,4,9,1,1,0,0,1,0
378,485000,0,6,2,8,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.6,0.6,-1.0,11,1,-1,8,-1,0,1,1,2,0,50,3,0.4242640687,0.8035175766,-1.0,3.1622776602,0.9,0.2,0.1,4,0,8,3,12,3,9,9,1,5,5,0,1,1,1,0,0
379,471617,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0.9,0.4,0.6694213919,7,0,-1,2,1,15,1,1,2,1,16,3,0.4,1.2884579803,0.3612478374,3.4641016151,0.3,0.2,0.9,5,1,9,2,9,2,1,2,0,0,9,0,1,0,0,0,0
380,10131,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0.8,1.1,0.5505678886,11,1,-1,1,1,13,1,0,1,1,95,1,0.423792402,0.778985354,0.3615245497,3.1622776602,0.5,0.4,0.5,4,3,8,4,12,4,5,7,2,3,10,0,1,0,0,0,0
381,1210199,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,11,0,0,0,0.7,0.2,0.7745966692,8,0,-1,0,0,1,1,1,2,1,80,3,0.3741657387,0.6872210178,0.4043513324,3.1622776602,0.6,0.2,0.3,3,1,8,2,8,2,11,4,0,5,5,0,1,1,0,1,0
382,47709,0,2,1,2,1,4,1,0,0,0,0,0,0,0,0,13,1,0,0,0.7,0.0,0.4,7,0,1,0,-1,11,1,0,2,1,104,2,0.3160696126,1.1392146055,0.3943348831,3.4641016151,0.4,0.2,0.8,3,1,9,0,9,4,12,9,3,3,10,0,1,0,0,0,1
383,265406,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.1,1.2,1.3264143395,4,1,-1,0,1,0,1,1,0,1,104,3,0.316227766,0.6776996824,0.3306055051,3.7416573868,0.0,0.0,0.6,4,2,10,1,9,2,7,5,5,9,8,0,0,1,0,0,0
384,355726,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.7,0.7,0.6800735254,4,1,-1,0,-1,11,1,1,2,1,28,3,0.4242640687,0.8492947974,-1.0,1.7320508076,0.6,0.9,0.0,1,3,9,4,8,3,15,4,1,2,5,0,0,0,1,1,0
385,1324535,0,0,2,5,1,0,0,0,0,1,0,0,0,0,0,9,1,1,1,0.7,0.0,1.5461646096,7,1,-1,1,-1,10,1,1,2,1,104,3,0.316227766,1.0398366846,0.3651027253,2.6457513111,0.7,0.3,0.4,1,2,9,2,12,0,9,4,4,3,15,0,0,1,0,0,0
386,50299,0,5,1,6,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.8,0.1,0.5550900828,11,0,0,0,-1,11,1,1,2,1,31,3,0.4,0.7102845431,0.3591656999,2.8284271247,0.8,0.3,0.7,1,1,9,2,9,3,8,6,1,4,6,0,1,1,0,0,0
387,335199,0,1,2,8,1,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.1,0.2,1.0350120772,6,0,0,0,-1,0,1,1,0,1,55,1,0.4242640687,0.5575922264,0.3748332963,3.4641016151,0.8,0.0,0.5,3,3,6,3,9,4,4,2,1,7,7,0,0,0,0,0,0
388,736591,0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0.6,0.7,0.9344115796,11,1,-1,0,-1,0,1,1,0,1,92,3,0.316227766,0.6083781447,0.3704051835,3.3166247904,0.4,0.0,0.8,2,0,8,4,10,1,12,3,1,4,8,0,1,1,1,1,0
389,318297,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.7520804478,7,1,1,8,-1,0,0,1,0,1,103,3,0.4472135955,0.7237000315,0.3033150178,3.7416573868,0.4,0.4,0.0,2,2,6,1,8,3,5,6,2,6,5,1,1,1,0,1,0
390,1005124,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,13,1,0,1,0.1,0.2,0.6398241946,11,1,-1,0,-1,1,0,0,0,1,78,3,0.4472135955,1.0179707573,0.3667424164,3.6055512755,0.5,0.5,0.3,5,3,9,3,8,4,9,7,3,1,10,0,1,1,1,0,0
391,1119986,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0.8,0.3,0.7483314774,7,1,-1,0,1,10,1,1,2,1,104,3,0.3741657387,0.6930737621,0.3685105155,3.3166247904,0.3,0.0,0.6,3,2,9,1,11,3,10,7,1,8,8,0,1,0,0,0,0
392,1177842,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,8,1,0,1,0.9,0.2,0.6128825336,11,1,-1,0,1,1,1,1,2,1,98,2,0.4,1.7400840675,0.3937003937,2.8284271247,0.5,0.0,0.3,4,3,8,2,10,4,12,1,0,0,7,1,1,1,1,0,0
393,930135,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.3,0.7,-1.0,11,1,1,0,0,11,1,1,0,1,65,2,0.316227766,0.6293115745,0.3817066937,3.6055512755,0.4,0.6,0.5,4,1,8,5,5,2,14,7,2,2,10,0,1,0,0,0,0
394,1108583,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9,1.5,0.5578978401,7,1,1,0,0,1,1,1,2,1,104,3,0.4472135955,0.8962386968,0.32,2.0,0.7,0.3,0.9,5,1,7,1,11,1,5,8,0,0,11,0,1,0,0,1,0
395,1001250,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0.1,0.2,1.1685995893,7,1,-1,0,1,1,1,1,2,1,78,2,0.6,1.1441099612,0.4878524367,2.8284271247,0.1,0.9,0.8,2,3,9,1,11,1,9,6,1,2,10,0,1,0,0,0,0
396,470884,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,11,0,1,0,0.1,0.5,0.6923691212,7,1,0,0,0,1,1,0,0,1,5,2,0.4472135955,1.0182325474,0.3376388603,3.4641016151,0.5,0.6,0.0,3,2,8,5,10,5,9,3,2,5,13,0,0,1,0,1,0
397,1352617,0,1,3,4,1,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0.2,0.5,1.2262748468,8,0,1,0,0,11,1,1,2,1,99,3,0.3152776554,0.5511070751,0.3848376281,3.0,0.9,0.2,0.4,3,1,8,3,8,2,6,3,1,2,6,0,1,0,0,0,0
398,643023,0,7,1,6,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0.2,0.1,-1.0,4,1,-1,0,1,0,1,1,0,1,104,3,0.4,0.8407862318,0.354964787,3.4641016151,0.7,0.3,0.9,2,2,7,3,7,3,8,4,3,3,4,0,0,0,1,1,1
399,1431086,0,4,2,8,1,0,1,0,0,1,0,0,0,0,0,12,1,0,0,0.1,0.1,1.0656570743,7,0,-1,0,-1,10,1,1,1,1,104,3,0.3741657387,0.7974002179,-1.0,2.6457513111,0.3,0.1,0.1,2,1,7,2,9,2,8,8,2,2,9,0,1,1,0,0,0
